archive,file_bytes,sha256,included_in_release,name,experiment_key,plate,instrument_well,biological_sample,well_position,assay,cas_variant,cas_promoter,guide_promoter,direct_repeat,donor_recruitment,guide_id,strain,replicate,timepoint,generations,control,figure,paper_panel,source_table
cas12a_precision_editing_figure1_fcs.zip,1008200,5aa609fc2cf8b9d643c74ecdbff329ef67edb6268405f62baa43b1518cc98088,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C10,ys318_T03,,ON,enAsCas12a,PGK1,syn1,As_DR,,A26,ys318,2,11_gen,12.55458885,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8749b050937bd6c1e6b889dda7b8ca7c18d76d2261f28b894b6db1921813974a,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C5,ys318_T03,,ON,enAsCas12a,PGK1,RPR1,As_DR,,A69,ys318,1,11_gen,11.62410089,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8137aeb0aadeec88d88fd8c32d969b0ad5720ee1695266219648ee67bae75837,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C6,ys318_T03,,ON,enAsCas12a,PGK1,RPR1,As_DR,,A69,ys318,2,11_gen,12.48607074,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,493b0cb3bd1925ddb139e2dea87811a32c5a760f85b91593887cd9ff97abf688,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C7,ys318_T03,,ON,enAsCas12a,PGK1,SCR1,As_DR,,A14,ys318,1,11_gen,12.55642942,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6d3afbbac12c761b6720d6afadd7d9de6f64b7e088da81f06eddf3b9baff043a,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C8,ys318_T03,,ON,enAsCas12a,PGK1,SCR1,As_DR,,A14,ys318,2,11_gen,12.89578732,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b336f4dda2cdc09cbf15a2b00caf7197ad91efca9f709d824a6745f1c156cd8c,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,C9,ys318_T03,,ON,enAsCas12a,PGK1,syn1,As_DR,,A26,ys318,1,11_gen,13.13093087,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,868920,ef6f573b317f272b84e7b1b13766d4e8938fe2ef86af6bd6c8bc077864f879a2,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D10,ys321_T03,,ON,FnCas12a,PGK1,syn1,As_DR,,A26,ys321,2,11_gen,7.815575429,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,4f14d6ae4bcd29bcf27e0df1a79e0f4de939644a0655a0bfdee4d2d977f67a34,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D3,ys321_T03,,ON,FnCas12a,PGK1,SNR52,As_DR,,A15,ys321,1,11_gen,11.43696134,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e9960770ca42f8feb94a0451d92e666f272ffc440f33830f29914360d61546c6,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D4,ys321_T03,,ON,FnCas12a,PGK1,SNR52,As_DR,,A15,ys321,2,11_gen,12.66902677,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8a99b1813abdf1d206e8597cffc62fd7870a0cd1e6453a9e05bafe985d153c58,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D5,ys321_T03,,ON,FnCas12a,PGK1,RPR1,As_DR,,A69,ys321,1,11_gen,11.86021792,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,34867f83930e7b77f072cbf09b99838a066cb2e1ffbc4ea2cf879de6a3199a95,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D6,ys321_T03,,ON,FnCas12a,PGK1,RPR1,As_DR,,A69,ys321,2,11_gen,13.85984534,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,42fd5f845a7c35f1cda8f9ed7392873cc7537a3621b8527866c2dc4939f56906,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D7,ys321_T03,,ON,FnCas12a,PGK1,SCR1,As_DR,,A14,ys321,1,11_gen,12.57137344,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a66f92946e7a4b494ed9b854478ba67d0d0f1c07797adbd1a73f8f6d83c26ae1,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D8,ys321_T03,,ON,FnCas12a,PGK1,SCR1,As_DR,,A14,ys321,2,11_gen,11.67355642,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7dfa0190bc71772cf2a61356b3482d7a68e716e31f88c388ea17469056d7bf65,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T03_D9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,D9,ys321_T03,,ON,FnCas12a,PGK1,syn1,As_DR,,A26,ys321,1,11_gen,9.977279923,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,1a8099e719eaeb132e272b31d6c2e9bb62340bfc5d450fff929f61bba6ff3fff,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E10,ys286_T04,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,2,20_gen,23.18930723,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,40053cf52278cd05cf1698965030c8276c81c48d2190d78f6655b59adb45e6f9,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E3,ys286_T04,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,1,20_gen,22.20247818,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c5765e9368b7344c85e1175ec372763a4a2564667c79800ca8aea05f53015b31,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E4,ys286_T04,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,2,20_gen,21.66636355,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,ace8138ee7a8cd0d88745055f156282631235e747d218bab755e8da0795e430c,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E5,ys286_T04,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,1,20_gen,20.34998333,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,0b0b120dcde1784d25633973aa6dc61e57ae2be65a04a13d63a898ee45b9e186,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E6,ys286_T04,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,2,20_gen,21.11514203,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,5b4fa8c6f7f105199eb40e00e2ae10b379f565f9a297023806e191a2c24c2cc2,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E7,ys286_T04,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,1,20_gen,19.58739781,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,65638f7f6eec309bceb827fc9cb94aa3fba16bccdaff2d03756e645edef234bb,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E8,ys286_T04,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,2,20_gen,19.95250557,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8cd2a37e89950baebeb76adab93765a9f98bfc682893e1461f9957a09d5709a9,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T04_E9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,E9,ys286_T04,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,1,20_gen,23.50768626,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,2b1517f55196c5deab02be1f63c6724145a104a59d39feb03e11b0da6b75ea46,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F10,ys289_T04,,OFF,FnCas12a,PGK1,syn1,As_DR,,A71,ys289,2,20_gen,18.73364244,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,eb8153a3eb1382b4adec5422c3c400f34624a787d0b6d3ca599c20687f1b04ea,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F3,ys289_T04,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,1,20_gen,22.92668516,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b054fe93e2e0e5e32eb650bd9fc5300501b4b81f19ee37a93917d2e4b5f14c35,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F4,ys289_T04,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,2,20_gen,23.14582222,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7da122b2012c17b2036dcc7aea26562f097bf78f9e0440f974505a224c672baf,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F5,ys289_T04,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,1,20_gen,22.22520744,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a554dfb055700123e36a1bd5064fcd8a6919a141f5366fe8c66f2c08c2301e04,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F6,ys289_T04,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,2,20_gen,22.04181955,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,73c6f2585cef5e3610cba86e0885533267bbd1b144adac0797083de082c4da94,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F7,ys289_T04,,OFF,FnCas12a,PGK1,SCR1,As_DR,,A70,ys289,1,20_gen,21.87699649,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,fd7ef9120b4259e07edae13e15b707667c2867eedda9e358d01c9fe2e5634170,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F8,ys289_T04,,OFF,FnCas12a,PGK1,SCR1,As_DR,,A70,ys289,2,20_gen,22.57056314,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a28a90216a11f50786bad6e2ee4b59363f9d48a358ac7e872239197011051552,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T04_F9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,F9,ys289_T04,,OFF,FnCas12a,PGK1,syn1,As_DR,,A71,ys289,1,20_gen,19.47324913,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d05cd64c3e02eaaaff217118b02a74e4c0de8efbfaadb8fd897240f5c93480fa,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G10,ys318_T04,,ON,enAsCas12a,PGK1,syn1,As_DR,,A26,ys318,2,20_gen,21.83999107,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,71881f945103cd84c6b2ae1e079368e60e2964b2a4bf2b948314beea22d1f702,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G5,ys318_T04,,ON,enAsCas12a,PGK1,RPR1,As_DR,,A69,ys318,1,20_gen,21.02070568,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d346259614d2eb19e65ccfb289d561e710f2181fe77c622b76295bd169861e1d,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G6,ys318_T04,,ON,enAsCas12a,PGK1,RPR1,As_DR,,A69,ys318,2,20_gen,21.90603092,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bd990ee7ad47937afd646a64d4449b0877a97d5630c558eba2acfe63a41b9911,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G7,ys318_T04,,ON,enAsCas12a,PGK1,SCR1,As_DR,,A14,ys318,1,20_gen,21.62789178,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,49ed774778469c01cd857d4bb4e390c89cbe4e3bc933ec15a71c964da03d66b9,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G8,ys318_T04,,ON,enAsCas12a,PGK1,SCR1,As_DR,,A14,ys318,2,20_gen,22.08808013,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,feed76c64fe8419cad42be0f26b0b19f7380f8b9b8bb7f89ff0d236d689ead9f,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T04_G9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,G9,ys318_T04,,ON,enAsCas12a,PGK1,syn1,As_DR,,A26,ys318,1,20_gen,22.70268351,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6e4a8d4e0602cf55c991d787ba34d90ada33715e9599ebccbc56b81051c48369,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H10,ys321_T04,,ON,FnCas12a,PGK1,syn1,As_DR,,A26,ys321,2,20_gen,16.70431868,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,cddab124cd35bc96aac93c06792183bddaddaff1add70a6284a14d48ceb427ad,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H3,ys321_T04,,ON,FnCas12a,PGK1,SNR52,As_DR,,A15,ys321,1,20_gen,20.66578003,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a82f8a8b77a285f2a39e6a1262c9f50ec811e7a5db2b269c5d2c9ef3d7eb5880,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H4,ys321_T04,,ON,FnCas12a,PGK1,SNR52,As_DR,,A15,ys321,2,20_gen,21.69139458,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,154cdafd534ab133b2394f9a3d84c6d3b81e5cde96bb0fc9755b1749d76cba59,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H5,ys321_T04,,ON,FnCas12a,PGK1,RPR1,As_DR,,A69,ys321,1,20_gen,21.16399867,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b6575af0f80076b5c21c8d506d0de83c47c98677ae1a9e25c7b1c5afceaad1ec,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H6,ys321_T04,,ON,FnCas12a,PGK1,RPR1,As_DR,,A69,ys321,2,20_gen,22.96575385,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,20ec636e4eb6d18a3544a1a8b54d10154223c3cf0f55d0d384b4b188fc3d8a1f,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H7,ys321_T04,,ON,FnCas12a,PGK1,SCR1,As_DR,,A14,ys321,1,20_gen,21.84283646,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9f5c6fb2523563247bb68fa23fe5ba0a46b2e0cb62e27c4a5cf5bd0de76caf1b,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H8,ys321_T04,,ON,FnCas12a,PGK1,SCR1,As_DR,,A14,ys321,2,20_gen,20.54392114,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e3bea5f8524cf851aab3d72f92039dd180e02dfa259969914cfe4bf319f36ec7,True,VB_20240916_PGK1_proms_P2_Experiment_ys321_T04_H9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,H9,ys321_T04,,ON,FnCas12a,PGK1,syn1,As_DR,,A26,ys321,1,20_gen,18.66727789,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,77e79b759aa3a136fe219925003960171cd60fb9e492a14ba79796a5f651bef8,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E10,ys286_T02,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,2,6_gen,8.887525271,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,52110b3ac98355cb341a1c7d6455ca83269251911b6bbafa01e26b2e55aa59e4,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E3,ys286_T02,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,1,6_gen,8.646738698,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e4db03c79ae2711fc425a26d560a01aaa3f327468ca0f436d646c864572d6c19,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E4,ys286_T02,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,2,6_gen,8.581953751,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b9c73fca871ef652897f908cdacffc1a769dfcff4e6cdf9bbde4d07bc7dbf9f2,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E5,ys286_T02,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,1,6_gen,8.902073579,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,0db9ef0af4b84017c2f4a0cbcd91c24476b7f464081d0d2f7ebf5fc85da6a7bb,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E6,ys286_T02,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,2,6_gen,9.427941333,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9a21ae58b79a0ef82d713da851184022c6c7afb2c3f6758b4a1ed3a6ee4d51da,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E7,ys286_T02,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,1,6_gen,8.711494907,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a9649848e6767750b67e2f58f8c2ef287b295be4f28a74f7a79ef865feed861d,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E8,ys286_T02,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,2,6_gen,8.251719093,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,96ed0c66abdc49b0f7d847175cd4b394407ef6df9ca4a13c0f6b6b515b2c8c52,True,VB_20240916_PGK1_proms_Experiment_ys286_T02_E9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,E9,ys286_T02,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,1,6_gen,8.655351829,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,195bfe000e0264178d4039bbb3a94682b70a5ff58f767d2761e476d648205caf,True,VB_20240916_PGK1_proms_Experiment_ys289_T02_F10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,F10,ys289_T02,,OFF,FnCas12a,PGK1,syn1,As_DR,,A71,ys289,2,6_gen,5.378511623,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,908518001362d6618764829d5ef1b41073ecb8bdb48dfed7ab01e0e400877914,True,VB_20240916_PGK1_proms_Experiment_ys289_T02_F3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,F3,ys289_T02,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,1,6_gen,9.504620392,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c271a61ca2d2537351de4150aa0267432b49a5feb993e033400ed4c2ed69c89a,True,VB_20240916_PGK1_proms_Experiment_ys289_T02_F4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,F4,ys289_T02,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,2,6_gen,8.61176256,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,51207e29eb5e9620b6a20e65e8c25058d2b0cc6ba244d3334f9ced55e83d15c4,True,VB_20240916_PGK1_proms_Experiment_ys289_T02_F5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,F5,ys289_T02,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,1,6_gen,8.169925001,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,17c53e7b64136059f875aa544fdae50c5f8400362c325d509a92c257b8665abb,True,VB_20240916_PGK1_proms_Experiment_ys289_T02_F6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms,F6,ys289_T02,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,2,6_gen,8.599912842,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
